numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.94%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;3.77%
3;RAJOELINA Andry Nirina;TGV;58;54.72%
4;RATSIRAKA Iarovana Roland;MTS;1;0.94%
5;RAVALOMANANA Marc;TIM;18;16.98%
6;PARAINA Auguste Richard;TT;2;1.89%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;4.72%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.94%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;16;15.09%
