numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.95%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.90%
3;RAJOELINA Andry Nirina;TGV;50;47.62%
4;RATSIRAKA Iarovana Roland;MTS;3;2.86%
5;RAVALOMANANA Marc;TIM;34;32.38%
6;PARAINA Auguste Richard;TT;2;1.90%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.81%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.95%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;7.62%
