numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;7;3.65%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.52%
3; RAJOELINA Andry Nirina;TGV;129;67.19%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;25;13.02%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.52%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.52%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.04%
11; RADERANIRINA Sendrison Daniela;Fy-M;8;4.17%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;9.38%
