numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;1.62%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.30%
3; RAJOELINA Andry Nirina;TGV;245;79.55%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;26;8.44%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;6;1.95%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.32%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.65%
11; RADERANIRINA Sendrison Daniela;Fy-M;7;2.27%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;12;3.90%
