numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;1.54%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;3.08%
3;RAJOELINA Andry Nirina;TGV;36;55.38%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;16;24.62%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.54%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.54%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.54%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;1.54%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;1.54%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;7.69%
