numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.63% Nuls:4 soit: 2.17%;1;RAZAFINJOELINA Tahina;FTT
4 2.26%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.69%;3;RAJOELINA Andry Nirina;TGV
119 67.23%;4;RATSIRAKA Iarovana Roland;MTS
1 0.56%;5;RAVALOMANANA Marc;TIM
14 7.91%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 2.26%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 1.13%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.56%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11;RADERANIRINA Sendrison Daniela;Fy-M
5 2.82%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
24 13.56%;
