numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.62% Nuls:5 soit: 2.70%;1;RAZAFINJOELINA Tahina;FTT
1 0.56%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
3 1.69%;3;RAJOELINA Andry Nirina;TGV
133 75.14%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
16 9.04%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.56%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.56%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.56%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
21 11.86%;
