numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.63%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;3.25%
3; RAJOELINA Andry Nirina;TGV;62;50.41%
4; RATSIRAKA Iarovana Roland;MTS;3;2.44%
5; RAVALOMANANA Marc;TIM;22;17.89%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;2.44%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.81%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.81%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;25;20.33%
