numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.75%
3; RAJOELINA Andry Nirina;TGV;70;61.40%
4; RATSIRAKA Iarovana Roland;MTS;1;0.88%
5; RAVALOMANANA Marc;TIM;32;28.07%
6; PARAINA Auguste Richard;TT;1;0.88%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.75%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.88%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.88%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.88%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.88%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;2;1.75%
