numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;2.87%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;2.30%
3;RAJOELINA Andry Nirina;TGV;53;30.46%
4;RATSIRAKA Iarovana Roland;MTS;3;1.72%
5;RAVALOMANANA Marc;TIM;78;44.83%
6;PARAINA Auguste Richard;TT;2;1.15%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.57%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.57%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;4.02%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;11.49%
