numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3; RAJOELINA Andry Nirina;TGV;36;52.94%
4; RATSIRAKA Iarovana Roland;MTS;2;2.94%
5; RAVALOMANANA Marc;TIM;18;26.47%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.47%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.47%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.47%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;5.88%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;2.94%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;3;4.41%
