numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;3.33%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2%
3; RAJOELINA Andry Nirina;TGV;99;66%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;25;16.67%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.67%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;2.67%
11; RADERANIRINA Sendrison Daniela;Fy-M;5;3.33%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;5.33%
