numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.04%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.04%
3;RAJOELINA Andry Nirina;TGV;164;85.42%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;10;5.21%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.52%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.52%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.60%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.52%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;3.13%
