numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.93%
3; RAJOELINA Andry Nirina;TGV;29;27.10%
4; RATSIRAKA Iarovana Roland;MTS;1;0.93%
5; RAVALOMANANA Marc;TIM;58;54.21%
6; PARAINA Auguste Richard;TT;1;0.93%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.93%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.93%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.93%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.93%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;12.15%
