numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3; RAJOELINA Andry Nirina;TGV;84;63.64%
4; RATSIRAKA Iarovana Roland;MTS;3;2.27%
5; RAVALOMANANA Marc;TIM;25;18.94%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.76%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.52%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.76%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.76%
11; RADERANIRINA Sendrison Daniela;Fy-M;3;2.27%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;12;9.09%
