numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.86% Nuls:14 soit: 6.76%;1; RAZAFINJOELINA Tahina;FTT
1 0.54%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.54%;3; RAJOELINA Andry Nirina;TGV
140 75.68%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
12 6.49%;6; PARAINA Auguste Richard;TT
1 0.54%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.54%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.54%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.54%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
27 14.59%;
