numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;7;2.41%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.34%
3;RAJOELINA Andry Nirina;TGV;222;76.55%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;27;9.31%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.34%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.69%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;1.72%
11;RADERANIRINA Sendrison Daniela;Fy-M;7;2.41%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;18;6.21%
