numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;5;4.63%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;0;0%
3;RAJOELINA Andry Nirina;TGV;49;45.37%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;18;16.67%
6;PARAINA Auguste Richard;TT;1;0.93%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.85%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.93%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.93%
11;RADERANIRINA Sendrison Daniela;Fy-M;6;5.56%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;25;23.15%
