numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.45%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.89%
3;RAJOELINA Andry Nirina;TGV;166;74.11%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;23;10.27%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.45%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.45%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.89%
11;RADERANIRINA Sendrison Daniela;Fy-M;5;2.23%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;23;10.27%
