numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.47%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.47%
3; RAJOELINA Andry Nirina;TGV;161;76.30%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;14;6.64%
6; PARAINA Auguste Richard;TT;1;0.47%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;1.90%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.47%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.47%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.42%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.90%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;9.48%
