numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;8;6.20%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.55%
3;RAJOELINA Andry Nirina;TGV;93;72.09%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;12;9.30%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.78%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;1.55%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.55%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.78%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;6.20%
