numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;1;0.57%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;9;5.11%
3;RAJOELINA Andry Nirina;TGV;28;15.91%
4;RATSIRAKA Iarovana Roland;MTS;3;1.70%
5;RAVALOMANANA Marc;TIM;113;64.20%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.57%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.57%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;11;6.25%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.57%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;3;1.70%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;2.84%
